StockCode,description,product_revenue,product_rank,revenue_share,cumulative_share
22232,3 PIECE JIGSAW TOADSTOOLS,1318.9899999999998,2229,6.5355991172854391e-05,0.94437484109095493
20760,GARDEN PATH POCKET BOOK,1317.9099999999999,2230,6.5302477142826354e-05,0.9444401435680978
84658,WHITE STITCHED CUSHION COVER,1317.8100000000002,2231,6.5297522140046e-05,0.94450544109023782
22097,SWALLOW SQUARE TISSUE BOX,1317.6899999999998,2232,6.529157613670953e-05,0.94457073266637459
22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,1317.65,2233,6.52895941355974e-05,0.94463602226051013
21880,RED AND WHITE SPOT TAPE,1314.2399999999998,2234,6.5120628540786624e-05,0.94470114288905094
84688,BEACH HUT DESIGN BLACKBOARD,1313.52,2235,6.5084952520767951e-05,0.94476622784157172
23373,VINTAGE CHRISTMAS PAPER GIFT BAG,1313.39,2236,6.5078511017153468e-05,0.94483130635258883
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,1311.09,2237,6.4964545953204855e-05,0.944896270898542
21248,DOOR HANGER  MUM + DADS ROOM,1309.7,2238,6.4895671414557667e-05,0.94496116656995666
82613D,METAL SIGN CUPCAKE SINGLE HOOK,1309.4599999999998,2239,6.4883779407884758e-05,0.94502605034936449
21842,PINK HEART CANDY BUTTON CALCULATOR,1308.7400000000002,2240,6.4848103387866085e-05,0.9450908984527524
84609,TALL ROCOCO CANDLE HOLDER,1306.22,2241,6.4723237317800648e-05,0.94515562169007017
22543,MINI JIGSAW BAKE A CAKE,1304.6100000000001,2242,6.4643461773036636e-05,0.94522026515184321
85025C,PINK HEART SHAPE PHOTO FRAME,1304.18,2243,6.4622155261081029e-05,0.94528488730710425
85231G,ORANGE SCENTED SET/9 T-LIGHTS,1304.0600000000002,2244,6.4616209257744575e-05,0.945349503516362
20765,CHRYSANTHEMUM SKETCHBOOK,1302.56,2245,6.4541884216038961e-05,0.945414045400578
20738,GREEN MINI TAPE MEASURE,1301.7199999999998,2246,6.45002621926838e-05,0.94547854566277079
16225,RATTLE SNAKE EGGS,1298.93,2247,6.4362017615111387e-05,0.94554290768038585
22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,1298.91,2248,6.4361026614555316e-05,0.9456072687070004
17091A,LAVENDER INCENSE IN TIN,1298.77,2249,6.435408961066279e-05,0.9456716227966111
79191C,RETRO PLASTIC ELEPHANT TRAY,1298.01,2250,6.4316431589531948e-05,0.94573593922820065
22258,FELT FARM ANIMAL RABBIT,1294.8000000000002,2251,6.4157376000281951e-05,0.945800096604201
22267,EASTER DECORATION EGG BUNNY,1292.72,2252,6.4054311942450163e-05,0.9458641509161434
46776A,WOVEN BUBBLE GUM CUSHION COVER,1291.6499999999999,2253,6.4001293412700155e-05,0.94592815220955606
85006,SET 4 NURSERY DES ROUND BOXES,1289.3100000000002,2254,6.3885346347639427e-05,0.94599203755590366
84625A,PINK NEW BAROQUECANDLESTICK CANDLE,1287.49,2255,6.37951652970366e-05,0.94605583272120075
21063,PARTY INVITES JAZZ HEARTS,1286.87,2256,6.3764444279798289e-05,0.94611959716548055
46775E,CANDY POP CHUNKY KNITTED THROW,1282.9,2257,6.356773066941745e-05,0.94618316489615
22919,HERB MARKER MINT,1281.9399999999998,2258,6.3520162642725841e-05,0.94624668505879261
20777,CHRYSANTHEMUM NOTEBOOK,1280.9699999999998,2259,6.3472099115756216e-05,0.94631015715790845
22999,TRAVEL CARD WALLET RETRO PETALS,1280.31,2260,6.3439396097405757e-05,0.94637359655400577
22214,CANDLE PLATE LACE WHITE,1279.7899999999997,2261,6.34136300829478e-05,0.94643701018408877
84816,DANISH ROSE BEDSIDE CABINET,1278.35,2262,6.3342278042910423e-05,0.94650035246213171
22268,EASTER DECORATION SITTING BUNNY,1278.0900000000001,2263,6.332939503568147e-05,0.94656368185716733
22389,PAPERWEIGHT SAVE THE PLANET,1276.1200000000001,2264,6.32317814809081e-05,0.94662691363864826
21689,SILVER VANILLA  FLOWER CANDLE POT,1275.62,2265,6.3207006467006218e-05,0.94669012064511526
21425,SKULLS STORAGE BOX LARGE,1274.93,2266,6.3172816947821645e-05,0.946753293462063
21759,METAL WALL SHELF UNIT WITH HOOKS,1274.4699999999998,2267,6.3150023935031911e-05,0.94681644348599814
23072,MARIE ANTOINETTE TRINKET BOX SILVER,1273.76,2268,6.3114843415291267e-05,0.9468795583294134
21549,CERAMIC BIRDHOUSE RED ROOF SMALL,1270.39,2269,6.2947859821592674e-05,0.946942506189235
85136A,YELLOW SHARK HELICOPTER,1269.06,2270,6.2881958284613686e-05,0.94700538814751967
85163B,BLACK BAROQUE WALL CLOCK,1268.66,2271,6.2862138273492193e-05,0.94706825028579311
21253,SET OF PICTURE FRAME  STICKERS,1266.5000000000002,2272,6.2755110213436133e-05,0.94713100539600659
22808,SET OF 6 T-LIGHTS EASTER CHICKS,1264.5300000000002,2273,6.2657496658662757e-05,0.94719366289266527
77101A,UNION FLAG WINDSOCK,1263.4699999999998,2274,6.2604973629190778e-05,0.94725626786629435
85130A,BEADED PEARL HEART WHITE LARGE,1262.09,2275,6.2536594590821619e-05,0.94731880446088523
85159A,"BLACK TEA,COFFEE,SUGAR JARS",1261.6800000000003,2276,6.2516279079422111e-05,0.94738132073996462
22062,CERAMIC BOWL WITH LOVE HEART DESIGN,1261.1499999999999,2277,6.2490017564686108e-05,0.94744381075752937
22290,STANDING METAL RABBIT WITH EGG,1260.82,2278,6.2473666055510872e-05,0.94750628442358487
79163,BLACK CHAMPAGNE GLASS,1260.63,2279,6.2464251550228174e-05,0.94756874867513508
21752,GLASS CAKE STAND MIRRORED BASE,1259.76,2280,6.24211430260389e-05,0.94763116981816109
48173c,DOOR MAT BLACK FLOCK,1259.39,2281,6.2402809515751527e-05,0.94769357262767684
22280,POCKET BAG PINK PAISELY BROWN SPOT,1258.34,2282,6.2350781986557591e-05,0.94775592340966341
40003,WHITE BAMBOO RIBS LAMPSHADE,1258.27,2283,6.2347313484611335e-05,0.94781827072314806
22921,HERB MARKER CHIVES,1256.5399999999997,2284,6.2261591936510854e-05,0.94788053231508451
21145,ANTIQUE GLASS PLACE SETTING,1256.21,2285,6.2245240427335631e-05,0.94794277755551193
23511,EMBROIDERED RIBBON REEL EMILY,1256.17,2286,6.2243258426223489e-05,0.94800502081393812
23071,MARIE ANTOIENETT TRINKET BOX GOLD,1255.1,2287,6.2190239896473481e-05,0.94806721105383462
20825,GOLD WINE GLASS,1255.08,2288,6.218924889591741e-05,0.94812940030273052
20731,POSY CANDY BAG,1254.17,2289,6.2144158370616012e-05,0.9481915444611011
79066K,RETRO MOD TRAY,1250.32,2290,6.19533907635716e-05,0.94825349785186464
84967B,BLUE KASHMIRI OCCASIONAL TABLE,1249.4500000000003,2291,6.1910282239382373e-05,0.94831540813410409
23067,HANGING ENGRAVED METAL HEART,1249.1100000000001,2292,6.18934352299291e-05,0.948377301569334
20707,CRAZY DAISY HEART DECORATION,1248.6899999999998,2293,6.18726242182515e-05,0.94843917419355228
21438,TUB 24 HANGING EASTER EGGS SPOTTY,1248.5700000000002,2294,6.1866678214915076e-05,0.94850104087176712
21883,STARS GIFT TAPE,1244.3999999999996,2295,6.1660054598973457e-05,0.94856270092636619
84910A,PINK PAISLEY CUSHION COVER,1242.29,2296,6.1555504040307582e-05,0.94862425643040649
23138,SINGLE WIRE HOOK IVORY HEART,1238.76,2297,6.1380592442160378e-05,0.94868563702284858
85162A,SILVER RETRODISC LAMPSHADE,1234.2700000000002,2298,6.11581128173216e-05,0.948746795135666
22216,T-LIGHT HOLDER WHITE LACE,1232.43,2299,6.1066940766162713e-05,0.94880786207643208
20771,CHRYSANTHEMUM  JOURNAL,1229.73,2300,6.0933155691092615e-05,0.9488687952321232
23539,WALL ART LOVES' SECRET,1227.95,2301,6.0844956641601956e-05,0.9489296401887648
16046,TEATIME PEN CASE & PENS,1227.75,2302,6.0835046636041209e-05,0.94899047523540081
84559A,3D SHEET OF DOG STICKERS,1227.51,2303,6.0823154629368314e-05,0.94905129839003022
22403,MAGNETS PACK OF 4 VINTAGE LABELS,1223.8,2304,6.0639324026216435e-05,0.94911193771405644
23142,IVORY WIRE KITCHEN ORGANISER,1220.82,2305,6.0491664943361292e-05,0.94917242937899982
72819,CUPID DESIGN SCENTED CANDLES,1219.83,2306,6.0442610415835589e-05,0.94923287198941564
23598,PAPER BUNTING VINTAGE PARTY,1218.48,2307,6.0375717878300544e-05,0.949293247707294
72232,FENG SHUI PILLAR CANDLE,1216.3799999999997,2308,6.027166281991267e-05,0.94935351937011381
21904,HOUSE WRECKING METAL SIGN,1216.2199999999998,2309,6.026373481546408e-05,0.9494137831049293
22233,JIGSAW RABBIT AND BIRDHOUSE,1215.6500000000003,2310,6.0235491299615975e-05,0.94947401859622893
22265,EASTER DECORATION NATURAL CHICK,1215.56,2311,6.0231031797113621e-05,0.949534249628026
21261,GREEN GOOSE FEATHER CHRISTMAS TREE,1214.7000000000003,2312,6.0188418773202422e-05,0.94959443804679922
21490,SET OF THREE 50'S GIFT WRAPS,1214.4999999999998,2313,6.0178508767641649e-05,0.94965461655556682
84687,BEACH HUT SHELF W 3 DRAWERS,1214.01,2314,6.0154229254017829e-05,0.94971477078482092
22256,FELT FARM ANIMAL CHICKEN,1213.83,2315,6.0145310249013154e-05,0.94977491609506992
84823,DANISH ROSE FOLDING CHAIR,1210.0,2316,5.9955533642524834e-05,0.94983487162871238
22252,BIRDCAGE DECORATION MAGIC GARDEN,1206.8100000000002,2317,5.9797469053830909e-05,0.94989466909776621
22102,MIRROR MOSAIC T-LIGHT HOLDER,1206.5399999999997,2318,5.9784090546323879e-05,0.94995445318831262
21396,RED SPOTTY EGG CUP,1205.25,2319,5.9720171010457068e-05,0.950014173359323
85129D,BEADED CRYSTAL HEART PINK SMALL,1204.83,2320,5.96993599987795e-05,0.95007387271932175
21130,COLOURFUL STANDING GNOME,1204.38,2321,5.967706248626782e-05,0.95013354978180808
21366,MIRRORED WALL ART PHOTO FRAMES,1203.5700000000002,2322,5.9636926963746792e-05,0.95019318670877184
21650,ASSORTED TUTTI FRUTTI BRACELET,1203.5200000000002,2323,5.9634449462356607e-05,0.95025282115823417
84674,FLYING PIG WATERING CAN,1202.49,2324,5.9583412933718749e-05,0.950312404571168
23026,DRAWER KNOB VINTAGE GLASS STAR,1201.04,2325,5.9511565393403326e-05,0.95037191613656125
84815,SET OF 3 DANISH ROSE PLANTERS,1200.82,2326,5.95006643872865e-05,0.95043141680094856
23444,Next Day Carriage,1200.0,2327,5.9460033364487439e-05,0.9504908768343131
84313B,BLUE TV TRAY TABLE,1198.0000000000002,2328,5.9360933308879969e-05,0.95055023776762193
84678,CLASSICAL ROSE SMALL VASE,1196.29,2329,5.927620276133556e-05,0.95060951397038329
20934,SET/3 POT PLANT CANDLES,1195.97,2330,5.9260346752438366e-05,0.9506687743171357
84830,LARGE ENGLISH ARBORETUM,1195.15,2331,5.92197157296393e-05,0.95072799403286534
21393,BLUE  SPOTTY PUDDING BOWL,1191.71,2332,5.904926363399444e-05,0.95078704329649932
85118,HEART T-LIGHT HOLDER,1189.42,2333,5.8935794070323876e-05,0.95084597909056967
22615,PACK OF 12 CIRCUS PARADE TISSUES,1189.36,2334,5.8932821068655642e-05,0.9509049119116384
84750A,PINK SMALL GLASS CAKE STAND,1189.2299999999998,2335,5.8926379565041152e-05,0.95096383829120334
21815,STAR  T-LIGHT HOLDER,1187.6700000000003,2336,5.8849081521667345e-05,0.951022687372725
47503E,ASS FLORAL PRINT SCISSORS,1186.9,2337,5.8810928000258453e-05,0.9510814983007253
21312,LARGE CHUNKY GLASS ROMAN BOWL,1185.92,2338,5.8762368973010786e-05,0.95114026066969837
85124C,GREEN JUICY FRUIT PHOTO FRAME,1185.05,2339,5.8719260448821531e-05,0.95119897993014713
22806,SET OF 6 T-LIGHTS WEDDING CAKE,1184.4200000000003,2340,5.8688043931305192e-05,0.9512576679740784
21806,WHITE CHRISTMAS HEART DECORATION,1183.63,2341,5.8648899409340229e-05,0.95131631687348783
23041,PAPER LANTERN 9 POINT SNOW STAR,1178.4800000000002,2342,5.8393716766150977e-05,0.95137471059025391
22718,CARD CAT AND TREE,1178.3399999999997,2343,5.8386779762258424e-05,0.95143309737001625
23225,CHERUB HEART DECORATION SILVER,1176.9999999999998,2344,5.8320382725001414e-05,0.95149141775274115
22048,BIRTHDAY BANQUET GIFT WRAP,1176.8,2345,5.8310472719440675e-05,0.95154972822546069
23431,NATURAL HANGING QUILTED HEARTS,1175.3799999999999,2346,5.8240111679959366e-05,0.95160796833714056
72598,SET/12 TAPER CANDLES,1175.1499999999999,2347,5.82287151735645e-05,0.95166619705231414
22814,CARD PARTY GAMES,1173.8799999999997,2348,5.8165786638253745e-05,0.95172436283895245
23523,TREASURE AHOY WALL ART,1173.8100000000002,2349,5.816231813630751e-05,0.95178252515708872
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,1171.83,2350,5.8064209081256091e-05,0.95184058936617
22264,FELT FARM ANIMAL WHITE BUNNY,1171.7300000000002,2351,5.8059254078475735e-05,0.95189864862024842
37475,SET/4 COLOURFUL MIXING BOWLS,1170.51,2352,5.7998803044555159e-05,0.951956647423293
23418,LAVENDER TOILETTE BOTTLE,1168.08,2353,5.787839647699207e-05,0.95201452581977
23508,MINI PLAYING CARDS DOLLY GIRL,1165.13,2354,5.7732223894971047e-05,0.952072258043665
23515,EMBROIDERED RIBBON REEL DAISY,1164.98,2355,5.7724791390800479e-05,0.95212998283505579
22253,6 CROCHET STRAWBERRIES,1164.53,2356,5.7702493878288794e-05,0.952187685328934
21942,SKULLS DESIGN FLANNEL,1164.5,2357,5.7701007377454681e-05,0.95224538633631151
23269,SET OF 2 CERAMIC CHRISTMAS TREES,1163.13,2358,5.7633123839363564e-05,0.95230301946015083
17021,NAMASTE SWAGAT INCENSE,1163.0399999999997,2359,5.7628664336861209e-05,0.95236064812448773
21649,ASSORTED TUTTI FRUTTI PHOTO FRAME,1162.8899999999999,2360,5.7621231832690655e-05,0.95241826935632046
23566,EGG CUP MILKMAID HEIDI,1159.4299999999998,2361,5.7449788736489714e-05,0.95247571914505691
21763,VINTAGE WOODEN BAR STOOL,1157.9,2362,5.7373977193950006e-05,0.95253309312225087
84847,FLORAL BATHROOM SET,1157.23,2363,5.73407786753215e-05,0.95259043390092624
22255,FELT TOADSTOOL  SMALL,1156.7800000000002,2364,5.7318481162809827e-05,0.952647752382089
23507,MINI PLAYING CARDS BUFFALO BILL,1156.51,2365,5.7305102655302805e-05,0.95270505748474432
21413,PERIWINKLE T-LIGHT HOLDER,1156.22,2366,5.7290733147239724e-05,0.95276234821789152
21316,SMALL CHUNKY GLASS ROMAN  BOWL,1154.97,2367,5.7228795612485048e-05,0.95281957701350406
20867,PINK ROSE FABRIC MIRROR,1154.45,2368,5.72030295980271e-05,0.95287678004310206
20669,RED HEART LUGGAGE TAG,1153.2,2369,5.7141092063272432e-05,0.95293392113516528
20622,VIPPASSPORT COVER,1152.83,2370,5.7122758552985039e-05,0.95299104389371836
23402,HOME SWEEET HOME 3 PEG HANGER,1151.03,2371,5.7033568502938309e-05,0.9530480774622212
84596E,SMALL LICORICE DES PINK BOWL,1149.52,2372,5.6958747960954666e-05,0.95310503621018217
21817,GLITTER CHRISTMAS TREE,1148.06,2373,5.68864049203612e-05,0.95316192261510257
20932,PINK POT PLANT CANDLE,1147.7200000000003,2374,5.686955791090795e-05,0.95321879217301353
21555,CERAMIC STRAWBERRY TRINKET TRAY,1146.6699999999996,2375,5.6817530381713986e-05,0.9532756097033952
22116,METAL SIGN HIS DINNER IS SERVED,1145.2000000000003,2376,5.6744691840842527e-05,0.953332354395236
22040,BOTANICAL ROSE GIFT WRAP,1144.3,2377,5.6700096815819145e-05,0.9533890544920518
20832,RED FLOCK LOVE HEART PHOTO FRAME,1143.71,2378,5.6670862299414941e-05,0.95344572535435124
84750B,BLACK SMALL GLASS CAKE STAND,1142.02,2379,5.6587122752426617e-05,0.95350231247710371
22715,CARD WEDDING DAY,1140.6700000000003,2380,5.6520230214891585e-05,0.95355883270731856
23506,MINI PLAYING CARDS SPACEBOY,1139.2000000000003,2381,5.6447391674020084e-05,0.95361528009899266
85110,BLACK SILVER FLOWER T-LIGHT HOLDER,1138.04,2382,5.6389913641767736e-05,0.95367167001263442
22598,CHRISTMAS MUSICAL ZINC TREE,1137.26,2383,5.6351264620080815e-05,0.95372802127725442
37424,WHITE WITH BLACK CATS MUG,1136.38,2384,5.6307660595613531e-05,0.95378432893785
84360,TABLE LAMP WHITE SHADE WOOD BASE,1136.1899999999998,2385,5.6298246090330807e-05,0.95384062718394036
22230,JIGSAW TREE WITH WATERING CAN,1135.7799999999997,2386,5.6277930578931272e-05,0.9538969051145193
20700,GREEN CAT FLORAL CUSHION COVER,1135.2200000000003,2387,5.62501825633612e-05,0.95395315529708269
85212,MINI PAINTED GARDEN DECORATION,1134.65,2388,5.6221939047513064e-05,0.95400937723613022
21850,BLUE  DIAMANTE PEN IN GIFT BOX,1132.1499999999999,2389,5.6098063978003705e-05,0.95406547530010821
84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,1130.37,2390,5.6009864928513047e-05,0.9541214851650367
85224,ASSORTED COLOUR SILK GLASSES CASE,1129.3600000000001,2391,5.595981940043128e-05,0.95417744498443713
21040,MODERN VINTAGE COTTON SHOPPING BAG,1128.3999999999996,2392,5.591225137373967e-05,0.95423335723581093
37482B,CUBIC MUG BLUE POLKA DOT,1127.9099999999999,2393,5.5887971860115844e-05,0.954289245207671
22532,MAGIC DRAWING SLATE LEAP FROG,1125.47,2394,5.5767069792274732e-05,0.95434501227746327
21010,ETCHED GLASS BIRD TREE DECORATION,1122.26,2395,5.5608014203024723e-05,0.95440062029166628
21944,KITTENS DESIGN FLANNEL,1120.1399999999999,2396,5.5502968144080792e-05,0.95445612325981044
23510,MINI PLAYING CARDS GYMKHANA,1119.2200000000003,2397,5.5457382118501372e-05,0.95451158064192887
47504H,ENGLISH ROSE SPIRIT LEVEL,1118.9200000000003,2398,5.544251711016025e-05,0.95456702315903907
23411,TRELLIS COAT RACK,1118.6100000000001,2399,5.5427156601541084e-05,0.95462245031564064
17096,ASSORTED LAQUERED INCENSE HOLDERS,1117.94,2400,5.5393958082912576e-05,0.95467784427372349
22997,TRAVEL CARD WALLET UNION JACK,1115.9299999999998,2401,5.5294362527027044e-05,0.95473313863625053
21632,VINTAGE PINK DECORATIVE PARASOL,1114.46,2402,5.5221523986155557e-05,0.95478836016023672
23513,EMBROIDERED RIBBON REEL SUSIE,1114.2599999999998,2403,5.52116139805948e-05,0.9548435717742173
84631,FRUIT TREE AND BIRDS WALL PLAQUE,1114.1100000000004,2404,5.5204181476424263e-05,0.95489877595569372
85131D,BEADED CRYSTAL HEART PINK\ON STICK,1112.6599999999996,2405,5.5132333936108807e-05,0.95495390828962978
20615,BLUE SPOTTY PASSPORT COVER,1111.47,2406,5.5073369403022378e-05,0.95500898165903281
21666,RIDGED GLASS T-LIGHT HOLDER,1110.71,2407,5.5035711381891536e-05,0.95506401737041469
23375,50'S CHRISTMAS PAPER GIFT BAG,1108.8899999999999,2408,5.4945530331288721e-05,0.955118962900746
23433,HANGING QUILTED PATCHWORK APPLES,1108.5800000000002,2409,5.4930169822669576e-05,0.95517389307056866
21202,DOLLY HONEYCOMB GARLAND,1108.43,2410,5.4922737318499014e-05,0.95522881580788721
21758,VINTAGE SHELLS PRINT,1107.92,2411,5.48974668043191e-05,0.95528371327469153
84358,FLOOR LAMP SHADE WOOD BASE,1107.4299999999998,2412,5.4873187290695263e-05,0.95533858646198222
20755,BLUE PAISLEY POCKET BOOK,1105.8000000000002,2413,5.4792420745375179e-05,0.95539337888272757
20782,CAMOUFLAGE EAR MUFF HEADPHONES,1105.4400000000003,2414,5.4774582735365842e-05,0.955448153465463
37479B,CUBIC MUG FLOCK BLUE ON BROWN,1103.5,2415,5.4678455681426573e-05,0.95550283192114438
84559B,3D SHEET OF CAT STICKERS,1102.02,2416,5.4605121640277037e-05,0.95555743704278462
21839,MUMMY MOUSE RED GINGHAM RIBBON,1101.94,2417,5.4601157638052739e-05,0.95561203820042273
84638,SMALL KITCHEN FLOWER POTS PLAQUE,1101.5499999999997,2418,5.4581833127209268e-05,0.95566662003354985
47587A,PINK FAIRY CAKE COASTER,1099.8799999999999,2419,5.4499084580777028e-05,0.95572111911813074
22709,WRAP WEDDING DAY,1099.58,2420,5.4484219572435912e-05,0.95577560333770317
21131,GOLD STANDING GNOME,1098.86,2421,5.4448543552417219e-05,0.95583005188125558
21779,MA CAMPAGNE MINI WOODEN CHEST,1097.8000000000002,2422,5.4396020522945267e-05,0.95588444790177851
84509C,DOTTY PLACEMATS,1097.3300000000002,2423,5.4372732009877505e-05,0.95593882063378832
84707A,SILVER JEWELLED MIRROR TRINKET TRAY,1095.63,2424,5.4288496962611145e-05,0.955993109130751
84989A,75 GREEN FAIRY CAKE CASES,1095.07,2425,5.4260748947041041e-05,0.956047369879698
84791,GINGHAM HEART DECORATION,1094.98,2426,5.4256289444538714e-05,0.95610162616914252
85093,CANDY SPOT EGG WARMER HARE,1094.9700000000003,2427,5.4255793944260685e-05,0.95615588196308676
84247E,PACK/12 XMAS FUN CARD,1093.5500000000002,2428,5.418543290477937e-05,0.95621006739599157
21690,SILVER  CANDLEPOT JARDIN,1092.09,2429,5.41130898641859e-05,0.95626418048585582
72815,3 WICK CHRISTMAS BRIAR CANDLE,1091.8300000000002,2430,5.4100206856956938e-05,0.95631828069271274
23087,ZINC  HEART T-LIGHT HOLDER,1090.6599999999999,2431,5.4042233324426547e-05,0.95637232292603713
23432,PRETTY HANGING QUILTED HEARTS,1090.02,2432,5.4010521306632159e-05,0.95642633344734385
85008,SET OF 3 CONEY ISLAND OVAL BOXES,1088.69,2433,5.3944619769653191e-05,0.95648027806711344
23102,SILVER HEARTS TABLE DECORATION,1086.6499999999999,2434,5.3843537712933552e-05,0.95653412160482643
22511,DOORSTOP RUSSIAN DOLL RETROSPOT,1084.1599999999999,2435,5.3720158143702243e-05,0.95658784176297007
84923,PINK BUTTERFLY HANDBAG W BOBBLES,1080.8699999999997,2436,5.3557138552227927e-05,0.95664139890152233
22821,GIFT BAG PSYCHEDELIC APPLES,1080.6,2437,5.3543760044720932e-05,0.95669494266156707
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,1079.44,2438,5.3486282012468603e-05,0.95674842894357948
22860,EASTER TIN CHICKS PINK DAISY,1079.0,2439,5.3464480000234955e-05,0.95680189342357969
21827,EIGHT PIECE CREEPY CRAWLIE SET,1078.8899999999999,2440,5.3459029497176536e-05,0.956855352453077
21061,PARTY INVITES FOOTBALL,1078.01,2441,5.3415425472709252e-05,0.95690876787854962
23347,I LOVE LONDON BEAKER,1077.3,2442,5.3380244952968595e-05,0.95696214812350255
85099f,JUMBO BAG STRAWBERRY,1077.08,2443,5.336934394685177e-05,0.95701551746744939
85126,LARGE ROUND CUTGLASS CANDLESTICK,1075.91,2444,5.33113704143214e-05,0.95706882883786371
35651,VINTAGE BEAD PINK SCARF,1073.7499999999998,2445,5.3204342354265313e-05,0.957122033180218
72800D,S/4 BLUE DINNER CANDLE SILVER FLOCK,1071.2100000000003,2446,5.3078485283643838e-05,0.95717511166550162
85163A,WHITE BAROQUE WALL CLOCK,1070.9199999999998,2447,5.3064115775580731e-05,0.95722817578127728
21269,ANTIQUE CREAM CUTLERY SHELF,1070.8200000000002,2448,5.3059160772800375e-05,0.95728123494205009
35646,VINTAGE BEAD PINK EVENING BAG,1068.9099999999999,2449,5.2964520219695212e-05,0.95733419946226972
21664,RIDGED GLASS STORAGE JAR CREAM LID,1068.57,2450,5.2947673210241947e-05,0.95738714713548
72800F,4 IVORY DINNER CANDLES GOLD FLOCK,1067.84,2451,5.2911501689945218e-05,0.95744005863717
23033,DRAWER KNOB CERAMIC RED,1067.6,2452,5.2899609683272316e-05,0.95749295824685321
22856,ASSORTED EASTER DECORATIONS  BELLS,1067.35,2453,5.2887222176321385e-05,0.95754584546902954
85144,JARDIN ETCHED GLASS BUTTER DISH,1065.25,2454,5.2783167117933532e-05,0.95759862863614742
21725,SWEETIES  STICKERS,1064.1200000000001,2455,5.2727175586515317e-05,0.957651355811734
20839,FRENCH PAISLEY CUSHION COVER,1063.77,2456,5.2709833076784e-05,0.95770406564481081
23516,EMBROIDERED RIBBON REEL SOPHIE,1062.35,2457,5.2639472037302687e-05,0.95775670511684807
23331,DECORATIVE WICKER HEART SMALL,1062.28,2458,5.2636003535356424e-05,0.95780934112038341
37327,ASSTD MULTICOLOUR CIRCLES MUG,1062.22,2459,5.2633030533688204e-05,0.95786197415091712
22995,TRAVEL CARD WALLET SUKI,1062.0,2460,5.2622129527571379e-05,0.95791459628044473
85179B,WHITE BITTY LIGHT CHAIN,1061.2500000000002,2461,5.2584967006718586e-05,0.95796718124745139
22857,ASSORTED EASTER GIFT TAGS,1060.18,2462,5.2531948476968578e-05,0.95801971319592838
21825,PAINTED METAL TREE WITH HOLLY BELLS,1058.99,2463,5.2472983943882129e-05,0.95807218617987222
22134,LADLE LOVE HEART RED,1057.57,2464,5.2402622904400814e-05,0.95812458880277662
20783,HEART EAR MUFF HEADPHONES,1056.8899999999999,2465,5.2368928885494263e-05,0.95817695773166212
22049,WRAP CHRISTMAS SCREEN PRINT,1056.75,2466,5.2361991881601751e-05,0.95822931972354375
16047,POP ART PEN CASE & PENS,1056.4,2467,5.2344649371870443e-05,0.95828166437291562
20671,BLUE TEATIME PRINT BOWL,1052.4699999999998,2468,5.2149917762601733e-05,0.95833381429067821
84908B,BLUE 5 PATCH FLOWER CUSHION COVER,1052.29,2469,5.2140998757597072e-05,0.95838595528943582
84908A,PINK 5 PATCH FLOWER CUSHION COVER,1052.1100000000001,2470,5.21320797525924e-05,0.95843808736918845
23327,HANGING CLEAR MINI BOTTLE,1051.14,2471,5.2084016225622772e-05,0.958490171385414
22953,BIRTHDAY PARTY CORDON BARRIER TAPE,1051.0500000000002,2472,5.2079556723120445e-05,0.95854225094213719
84965A,PINK KASHMIRI COFFEE TABLE,1050.0,2473,5.2027529193926508e-05,0.958594278471331
18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,1048.7599999999995,2474,5.1966087159449847e-05,0.95864624455849057
21814,HEART T-LIGHT HOLDER,1048.51,2475,5.1953699652498937e-05,0.95869819825814306
85104,SILVER GLASS T-LIGHT SET,1048.0900000000001,2476,5.1932888640821373e-05,0.95875013114678387
72750B,"F.FAIRY S/3 CANDLE/GLASS,LAVENDER",1047.1999999999998,2477,5.1888789116076026e-05,0.9588020199359
84030e,ENGLISH ROSE HOT WATER BOTTLE,1047.16,2478,5.1886807114963891e-05,0.95885390674301485
82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,1045.9400000000003,2479,5.1826356081043342e-05,0.95890573309909588
23419,HOME SWEET HOME BOTTLE,1045.8,2480,5.1819419077150796e-05,0.958957552518173
46775A,BUBBLE GUM CHUNKY KNITTED THROW,1044.23,2481,5.1741625533498932e-05,0.95900929414370661
21721,CANDY SHOP  STICKER SHEET,1042.72,2482,5.1666804991515283e-05,0.95906096094869808
22266,EASTER DECORATION HANGING BUNNY,1042.71,2483,5.1666309491237247e-05,0.95911262725818935
84405A,S/3 PINK COL METAL BASKET W HANDLE,1042.16,2484,5.1639056975945193e-05,0.95916426631516527
20652,BLUE SPOTTY LUGGAGE TAG,1041.06,2485,5.1584551945361072e-05,0.95921585086711059
21014,SWISS CHALET TREE DECORATION,1040.36,2486,5.1549866925898457e-05,0.95926740073403649
85124A,PINK JUICY FRUIT PHOTO FRAME,1037.1299999999999,2487,5.1389820336092375e-05,0.95931879055437264
